unique_id,img_name,question,sub_task,prompt,choices,answer,target_size,target_class,image_id,file_name
934,000000226154_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the bus in the image provided, where is the person (annotated by the red box) located with respect to the bus?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the bus in the image provided, where is the person (annotated by the red box) located with respect to the bus? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),866,person,relativelocation_4.png,images/relativelocation_4.png
935,/coco/val2017/000000184400.jpg,"Considering the relative positions of the traffic light and the train in the image provided, where is the traffic light located with respect to the train?",Relative location,"Considering the relative positions of the traffic light and the train in the image provided, where is the traffic light located with respect to the train? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),597,traffic light,relativelocation_40.png,images/relativelocation_40.png
938,000000313454_relative_location.jpg,"Considering the relative positions of the bottle (annotated by the red box) and the wine glass in the image provided, where is the bottle (annotated by the red box) located with respect to the wine glass?",Relative location,"Considering the relative positions of the bottle (annotated by the red box) and the wine glass in the image provided, where is the bottle (annotated by the red box) located with respect to the wine glass? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),542,bottle,relativelocation_402.png,images/relativelocation_402.png
941,000000414510_relative_location.jpg,"Considering the relative positions of the backpack (annotated by the red box) and the truck in the image provided, where is the backpack (annotated by the red box) located with respect to the truck?",Relative location,"Considering the relative positions of the backpack (annotated by the red box) and the truck in the image provided, where is the backpack (annotated by the red box) located with respect to the truck? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),816,backpack,relativelocation_405.png,images/relativelocation_405.png
943,000000398203_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the sports ball in the image provided, where is the person (annotated by the red box) located with respect to the sports ball?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the sports ball in the image provided, where is the person (annotated by the red box) located with respect to the sports ball? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),23171,person,relativelocation_407.png,images/relativelocation_407.png
944,000000315187_relative_location.jpg,"Considering the relative positions of the car (annotated by the red box) and the bus in the image provided, where is the car (annotated by the red box) located with respect to the bus?",Relative location,"Considering the relative positions of the car (annotated by the red box) and the bus in the image provided, where is the car (annotated by the red box) located with respect to the bus? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),328,car,relativelocation_408.png,images/relativelocation_408.png
946,000000520707_relative_location.jpg,"Considering the relative positions of the tv (annotated by the red box) and the suitcase in the image provided, where is the tv (annotated by the red box) located with respect to the suitcase?",Relative location,"Considering the relative positions of the tv (annotated by the red box) and the suitcase in the image provided, where is the tv (annotated by the red box) located with respect to the suitcase? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),1101,tv,relativelocation_41.png,images/relativelocation_41.png
947,/coco/val2017/000000450100.jpg,"Considering the relative positions of the spoon and the cup in the image provided, where is the spoon located with respect to the cup?",Relative location,"Considering the relative positions of the spoon and the cup in the image provided, where is the spoon located with respect to the cup? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),14828,spoon,relativelocation_410.png,images/relativelocation_410.png
949,000000514797_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the kite in the image provided, where is the person (annotated by the red box) located with respect to the kite?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the kite in the image provided, where is the person (annotated by the red box) located with respect to the kite? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),6919,person,relativelocation_412.png,images/relativelocation_412.png
951,/coco/val2017/000000050326.jpg,"Considering the relative positions of the person and the chair in the image provided, where is the person located with respect to the chair?",Relative location,"Considering the relative positions of the person and the chair in the image provided, where is the person located with respect to the chair? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),12359,person,relativelocation_414.png,images/relativelocation_414.png
955,/coco/val2017/000000068833.jpg,"Considering the relative positions of the microwave and the clock in the image provided, where is the microwave located with respect to the clock?",Relative location,"Considering the relative positions of the microwave and the clock in the image provided, where is the microwave located with respect to the clock? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),2974,microwave,relativelocation_418.png,images/relativelocation_418.png
957,000000232538_relative_location.jpg,"Considering the relative positions of the car (annotated by the red box) and the train in the image provided, where is the car (annotated by the red box) located with respect to the train?",Relative location,"Considering the relative positions of the car (annotated by the red box) and the train in the image provided, where is the car (annotated by the red box) located with respect to the train? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),554,car,relativelocation_42.png,images/relativelocation_42.png
958,/coco/val2017/000000533145.jpg,"Considering the relative positions of the tv and the person in the image provided, where is the tv located with respect to the person?",Relative location,"Considering the relative positions of the tv and the person in the image provided, where is the tv located with respect to the person? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),17378,tv,relativelocation_420.png,images/relativelocation_420.png
959,000000116208_relative_location.jpg,"Considering the relative positions of the wine glass (annotated by the red box) and the dining table in the image provided, where is the wine glass (annotated by the red box) located with respect to the dining table?",Relative location,"Considering the relative positions of the wine glass (annotated by the red box) and the dining table in the image provided, where is the wine glass (annotated by the red box) located with respect to the dining table? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),2321,wine glass,relativelocation_421.png,images/relativelocation_421.png
964,/coco/val2017/000000311190.jpg,"Considering the relative positions of the person and the dog in the image provided, where is the person located with respect to the dog?",Relative location,"Considering the relative positions of the person and the dog in the image provided, where is the person located with respect to the dog? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),2185,person,relativelocation_426.png,images/relativelocation_426.png
965,000000148719_relative_location.jpg,"Considering the relative positions of the truck (annotated by the red box) and the person in the image provided, where is the truck (annotated by the red box) located with respect to the person?",Relative location,"Considering the relative positions of the truck (annotated by the red box) and the person in the image provided, where is the truck (annotated by the red box) located with respect to the person? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),86598,truck,relativelocation_427.png,images/relativelocation_427.png
967,000000053505_relative_location.jpg,"Considering the relative positions of the bottle (annotated by the red box) and the toilet in the image provided, where is the bottle (annotated by the red box) located with respect to the toilet?",Relative location,"Considering the relative positions of the bottle (annotated by the red box) and the toilet in the image provided, where is the bottle (annotated by the red box) located with respect to the toilet? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),472,bottle,relativelocation_429.png,images/relativelocation_429.png
968,000000436883_relative_location.jpg,"Considering the relative positions of the bus (annotated by the red box) and the suitcase in the image provided, where is the bus (annotated by the red box) located with respect to the suitcase?",Relative location,"Considering the relative positions of the bus (annotated by the red box) and the suitcase in the image provided, where is the bus (annotated by the red box) located with respect to the suitcase? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),127547,bus,relativelocation_43.png,images/relativelocation_43.png
969,000000169076_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the bed in the image provided, where is the person (annotated by the red box) located with respect to the bed?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the bed in the image provided, where is the person (annotated by the red box) located with respect to the bed? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),5495,person,relativelocation_430.png,images/relativelocation_430.png
970,/coco/val2017/000000129135.jpg,"Considering the relative positions of the bench and the train in the image provided, where is the bench located with respect to the train?",Relative location,"Considering the relative positions of the bench and the train in the image provided, where is the bench located with respect to the train? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),14661,bench,relativelocation_431.png,images/relativelocation_431.png
972,000000220858_relative_location.jpg,"Considering the relative positions of the bird (annotated by the red box) and the boat in the image provided, where is the bird (annotated by the red box) located with respect to the boat?",Relative location,"Considering the relative positions of the bird (annotated by the red box) and the boat in the image provided, where is the bird (annotated by the red box) located with respect to the boat? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),63,bird,relativelocation_433.png,images/relativelocation_433.png
973,000000055299_relative_location.jpg,"Considering the relative positions of the umbrella (annotated by the red box) and the bird in the image provided, where is the umbrella (annotated by the red box) located with respect to the bird?",Relative location,"Considering the relative positions of the umbrella (annotated by the red box) and the bird in the image provided, where is the umbrella (annotated by the red box) located with respect to the bird? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),290,umbrella,relativelocation_434.png,images/relativelocation_434.png
974,000000369442_relative_location.jpg,"Considering the relative positions of the sheep (annotated by the red box) and the stop sign in the image provided, where is the sheep (annotated by the red box) located with respect to the stop sign?",Relative location,"Considering the relative positions of the sheep (annotated by the red box) and the stop sign in the image provided, where is the sheep (annotated by the red box) located with respect to the stop sign? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),956,sheep,relativelocation_435.png,images/relativelocation_435.png
978,000000507975_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the car in the image provided, where is the person (annotated by the red box) located with respect to the car?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the car in the image provided, where is the person (annotated by the red box) located with respect to the car? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),3368,person,relativelocation_439.png,images/relativelocation_439.png
979,000000239274_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the boat in the image provided, where is the person (annotated by the red box) located with respect to the boat?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the boat in the image provided, where is the person (annotated by the red box) located with respect to the boat? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),249,person,relativelocation_44.png,images/relativelocation_44.png
982,000000396526_relative_location.jpg,"Considering the relative positions of the potted plant (annotated by the red box) and the book in the image provided, where is the potted plant (annotated by the red box) located with respect to the book?",Relative location,"Considering the relative positions of the potted plant (annotated by the red box) and the book in the image provided, where is the potted plant (annotated by the red box) located with respect to the book? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),3559,potted plant,relativelocation_442.png,images/relativelocation_442.png
983,000000121586_relative_location.jpg,"Considering the relative positions of the book (annotated by the red box) and the cat in the image provided, where is the book (annotated by the red box) located with respect to the cat?",Relative location,"Considering the relative positions of the book (annotated by the red box) and the cat in the image provided, where is the book (annotated by the red box) located with respect to the cat? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),461,book,relativelocation_443.png,images/relativelocation_443.png
985,/coco/val2017/000000198489.jpg,"Considering the relative positions of the umbrella and the car in the image provided, where is the umbrella located with respect to the car?",Relative location,"Considering the relative positions of the umbrella and the car in the image provided, where is the umbrella located with respect to the car? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),43051,umbrella,relativelocation_445.png,images/relativelocation_445.png
986,/coco/val2017/000000179392.jpg,"Considering the relative positions of the keyboard and the tv in the image provided, where is the keyboard located with respect to the tv?",Relative location,"Considering the relative positions of the keyboard and the tv in the image provided, where is the keyboard located with respect to the tv? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),9240,keyboard,relativelocation_446.png,images/relativelocation_446.png
987,000000145620_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the motorcycle in the image provided, where is the person (annotated by the red box) located with respect to the motorcycle?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the motorcycle in the image provided, where is the person (annotated by the red box) located with respect to the motorcycle? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),581,person,relativelocation_447.png,images/relativelocation_447.png
989,000000133819_relative_location.jpg,"Considering the relative positions of the traffic light (annotated by the red box) and the parking meter in the image provided, where is the traffic light (annotated by the red box) located with respect to the parking meter?",Relative location,"Considering the relative positions of the traffic light (annotated by the red box) and the parking meter in the image provided, where is the traffic light (annotated by the red box) located with respect to the parking meter? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),1179,traffic light,relativelocation_449.png,images/relativelocation_449.png
990,000000092939_relative_location.jpg,"Considering the relative positions of the knife (annotated by the red box) and the cake in the image provided, where is the knife (annotated by the red box) located with respect to the cake?",Relative location,"Considering the relative positions of the knife (annotated by the red box) and the cake in the image provided, where is the knife (annotated by the red box) located with respect to the cake? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),410,knife,relativelocation_45.png,images/relativelocation_45.png
993,000000376900_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the tennis racket in the image provided, where is the person (annotated by the red box) located with respect to the tennis racket?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the tennis racket in the image provided, where is the person (annotated by the red box) located with respect to the tennis racket? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),2136,person,relativelocation_452.png,images/relativelocation_452.png
995,000000369757_relative_location.jpg,"Considering the relative positions of the pizza (annotated by the red box) and the hot dog in the image provided, where is the pizza (annotated by the red box) located with respect to the hot dog?",Relative location,"Considering the relative positions of the pizza (annotated by the red box) and the hot dog in the image provided, where is the pizza (annotated by the red box) located with respect to the hot dog? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),14524,pizza,relativelocation_454.png,images/relativelocation_454.png
996,000000495054_relative_location.jpg,"Considering the relative positions of the truck (annotated by the red box) and the airplane in the image provided, where is the truck (annotated by the red box) located with respect to the airplane?",Relative location,"Considering the relative positions of the truck (annotated by the red box) and the airplane in the image provided, where is the truck (annotated by the red box) located with respect to the airplane? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),1657,truck,relativelocation_455.png,images/relativelocation_455.png
997,/coco/val2017/000000436738.jpg,"Considering the relative positions of the bus and the book in the image provided, where is the bus located with respect to the book?",Relative location,"Considering the relative positions of the bus and the book in the image provided, where is the bus located with respect to the book? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),16007,bus,relativelocation_456.png,images/relativelocation_456.png
1000,/coco/val2017/000000442323.jpg,"Considering the relative positions of the chair and the suitcase in the image provided, where is the chair located with respect to the suitcase?",Relative location,"Considering the relative positions of the chair and the suitcase in the image provided, where is the chair located with respect to the suitcase? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),8873,chair,relativelocation_459.png,images/relativelocation_459.png
1001,000000532058_relative_location.jpg,"Considering the relative positions of the bottle (annotated by the red box) and the remote in the image provided, where is the bottle (annotated by the red box) located with respect to the remote?",Relative location,"Considering the relative positions of the bottle (annotated by the red box) and the remote in the image provided, where is the bottle (annotated by the red box) located with respect to the remote? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),7456,bottle,relativelocation_46.png,images/relativelocation_46.png
1003,/coco/val2017/000000250766.jpg,"Considering the relative positions of the knife and the carrot in the image provided, where is the knife located with respect to the carrot?",Relative location,"Considering the relative positions of the knife and the carrot in the image provided, where is the knife located with respect to the carrot? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),9849,knife,relativelocation_461.png,images/relativelocation_461.png
1006,/coco/val2017/000000263966.jpg,"Considering the relative positions of the sheep and the horse in the image provided, where is the sheep located with respect to the horse?",Relative location,"Considering the relative positions of the sheep and the horse in the image provided, where is the sheep located with respect to the horse? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),6424,sheep,relativelocation_464.png,images/relativelocation_464.png
1007,000000315450_relative_location.jpg,"Considering the relative positions of the bus (annotated by the red box) and the truck in the image provided, where is the bus (annotated by the red box) located with respect to the truck?",Relative location,"Considering the relative positions of the bus (annotated by the red box) and the truck in the image provided, where is the bus (annotated by the red box) located with respect to the truck? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),32290,bus,relativelocation_465.png,images/relativelocation_465.png
1009,/coco/val2017/000000327592.jpg,"Considering the relative positions of the spoon and the clock in the image provided, where is the spoon located with respect to the clock?",Relative location,"Considering the relative positions of the spoon and the clock in the image provided, where is the spoon located with respect to the clock? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),407,spoon,relativelocation_467.png,images/relativelocation_467.png
1011,/coco/val2017/000000223738.jpg,"Considering the relative positions of the sports ball and the baseball bat in the image provided, where is the sports ball located with respect to the baseball bat?",Relative location,"Considering the relative positions of the sports ball and the baseball bat in the image provided, where is the sports ball located with respect to the baseball bat? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),569,sports ball,relativelocation_469.png,images/relativelocation_469.png
1012,000000314182_relative_location.jpg,"Considering the relative positions of the bowl (annotated by the red box) and the broccoli in the image provided, where is the bowl (annotated by the red box) located with respect to the broccoli?",Relative location,"Considering the relative positions of the bowl (annotated by the red box) and the broccoli in the image provided, where is the bowl (annotated by the red box) located with respect to the broccoli? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),26063,bowl,relativelocation_47.png,images/relativelocation_47.png
1013,/coco/val2017/000000351331.jpg,"Considering the relative positions of the pizza and the fork in the image provided, where is the pizza located with respect to the fork?",Relative location,"Considering the relative positions of the pizza and the fork in the image provided, where is the pizza located with respect to the fork? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),134982,pizza,relativelocation_470.png,images/relativelocation_470.png
1016,/coco/val2017/000000401446.jpg,"Considering the relative positions of the umbrella and the handbag in the image provided, where is the umbrella located with respect to the handbag?",Relative location,"Considering the relative positions of the umbrella and the handbag in the image provided, where is the umbrella located with respect to the handbag? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),9285,umbrella,relativelocation_473.png,images/relativelocation_473.png
1017,000000014439_relative_location.jpg,"Considering the relative positions of the chair (annotated by the red box) and the kite in the image provided, where is the chair (annotated by the red box) located with respect to the kite?",Relative location,"Considering the relative positions of the chair (annotated by the red box) and the kite in the image provided, where is the chair (annotated by the red box) located with respect to the kite? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),333,chair,relativelocation_474.png,images/relativelocation_474.png
1018,000000011699_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the suitcase in the image provided, where is the person (annotated by the red box) located with respect to the suitcase?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the suitcase in the image provided, where is the person (annotated by the red box) located with respect to the suitcase? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),1579,person,relativelocation_475.png,images/relativelocation_475.png
1019,000000102411_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the car in the image provided, where is the person (annotated by the red box) located with respect to the car?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the car in the image provided, where is the person (annotated by the red box) located with respect to the car? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),2662,person,relativelocation_476.png,images/relativelocation_476.png
1021,000000512836_relative_location.jpg,"Considering the relative positions of the dog (annotated by the red box) and the umbrella in the image provided, where is the dog (annotated by the red box) located with respect to the umbrella?",Relative location,"Considering the relative positions of the dog (annotated by the red box) and the umbrella in the image provided, where is the dog (annotated by the red box) located with respect to the umbrella? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),13355,dog,relativelocation_478.png,images/relativelocation_478.png
1026,/coco/val2017/000000257169.jpg,"Considering the relative positions of the person and the toilet in the image provided, where is the person located with respect to the toilet?",Relative location,"Considering the relative positions of the person and the toilet in the image provided, where is the person located with respect to the toilet? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),12847,person,relativelocation_482.png,images/relativelocation_482.png
1027,/coco/val2017/000000211120.jpg,"Considering the relative positions of the bowl and the truck in the image provided, where is the bowl located with respect to the truck?",Relative location,"Considering the relative positions of the bowl and the truck in the image provided, where is the bowl located with respect to the truck? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),1664,bowl,relativelocation_483.png,images/relativelocation_483.png
1030,000000578500_relative_location.jpg,"Considering the relative positions of the couch (annotated by the red box) and the potted plant in the image provided, where is the couch (annotated by the red box) located with respect to the potted plant?",Relative location,"Considering the relative positions of the couch (annotated by the red box) and the potted plant in the image provided, where is the couch (annotated by the red box) located with respect to the potted plant? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),4491,couch,relativelocation_486.png,images/relativelocation_486.png
1031,/coco/val2017/000000243204.jpg,"Considering the relative positions of the sandwich and the person in the image provided, where is the sandwich located with respect to the person?",Relative location,"Considering the relative positions of the sandwich and the person in the image provided, where is the sandwich located with respect to the person? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),3214,sandwich,relativelocation_487.png,images/relativelocation_487.png
1033,/coco/val2017/000000043581.jpg,"Considering the relative positions of the pizza and the fork in the image provided, where is the pizza located with respect to the fork?",Relative location,"Considering the relative positions of the pizza and the fork in the image provided, where is the pizza located with respect to the fork? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),62142,pizza,relativelocation_489.png,images/relativelocation_489.png
1035,000000575970_relative_location.jpg,"Considering the relative positions of the bowl (annotated by the red box) and the sink in the image provided, where is the bowl (annotated by the red box) located with respect to the sink?",Relative location,"Considering the relative positions of the bowl (annotated by the red box) and the sink in the image provided, where is the bowl (annotated by the red box) located with respect to the sink? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),195,bowl,relativelocation_490.png,images/relativelocation_490.png
1036,000000500211_relative_location.jpg,"Considering the relative positions of the umbrella (annotated by the red box) and the chair in the image provided, where is the umbrella (annotated by the red box) located with respect to the chair?",Relative location,"Considering the relative positions of the umbrella (annotated by the red box) and the chair in the image provided, where is the umbrella (annotated by the red box) located with respect to the chair? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),2876,umbrella,relativelocation_491.png,images/relativelocation_491.png
1037,000000379441_relative_location.jpg,"Considering the relative positions of the remote (annotated by the red box) and the laptop in the image provided, where is the remote (annotated by the red box) located with respect to the laptop?",Relative location,"Considering the relative positions of the remote (annotated by the red box) and the laptop in the image provided, where is the remote (annotated by the red box) located with respect to the laptop? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),539,remote,relativelocation_492.png,images/relativelocation_492.png
1038,000000449190_relative_location.jpg,"Considering the relative positions of the sandwich (annotated by the red box) and the carrot in the image provided, where is the sandwich (annotated by the red box) located with respect to the carrot?",Relative location,"Considering the relative positions of the sandwich (annotated by the red box) and the carrot in the image provided, where is the sandwich (annotated by the red box) located with respect to the carrot? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),17912,sandwich,relativelocation_493.png,images/relativelocation_493.png
1040,000000412894_relative_location.jpg,"Considering the relative positions of the handbag (annotated by the red box) and the traffic light in the image provided, where is the handbag (annotated by the red box) located with respect to the traffic light?",Relative location,"Considering the relative positions of the handbag (annotated by the red box) and the traffic light in the image provided, where is the handbag (annotated by the red box) located with respect to the traffic light? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),133,handbag,relativelocation_495.png,images/relativelocation_495.png
1041,000000166768_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the tie in the image provided, where is the person (annotated by the red box) located with respect to the tie?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the tie in the image provided, where is the person (annotated by the red box) located with respect to the tie? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),56853,person,relativelocation_496.png,images/relativelocation_496.png
1043,000000194724_relative_location.jpg,"Considering the relative positions of the chair (annotated by the red box) and the book in the image provided, where is the chair (annotated by the red box) located with respect to the book?",Relative location,"Considering the relative positions of the chair (annotated by the red box) and the book in the image provided, where is the chair (annotated by the red box) located with respect to the book? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),8055,chair,relativelocation_498.png,images/relativelocation_498.png
1045,000000461751_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the backpack in the image provided, where is the person (annotated by the red box) located with respect to the backpack?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the backpack in the image provided, where is the person (annotated by the red box) located with respect to the backpack? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),12832,person,relativelocation_5.png,images/relativelocation_5.png
1047,000000140286_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the horse in the image provided, where is the person (annotated by the red box) located with respect to the horse?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the horse in the image provided, where is the person (annotated by the red box) located with respect to the horse? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),2296,person,relativelocation_500.png,images/relativelocation_500.png
1049,000000190236_relative_location.jpg,"Considering the relative positions of the mouse (annotated by the red box) and the potted plant in the image provided, where is the mouse (annotated by the red box) located with respect to the potted plant?",Relative location,"Considering the relative positions of the mouse (annotated by the red box) and the potted plant in the image provided, where is the mouse (annotated by the red box) located with respect to the potted plant? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),61,mouse,relativelocation_502.png,images/relativelocation_502.png
1050,000000472375_relative_location.jpg,"Considering the relative positions of the cup (annotated by the red box) and the dog in the image provided, where is the cup (annotated by the red box) located with respect to the dog?",Relative location,"Considering the relative positions of the cup (annotated by the red box) and the dog in the image provided, where is the cup (annotated by the red box) located with respect to the dog? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),587,cup,relativelocation_503.png,images/relativelocation_503.png
1053,/coco/val2017/000000407960.jpg,"Considering the relative positions of the oven and the bowl in the image provided, where is the oven located with respect to the bowl?",Relative location,"Considering the relative positions of the oven and the bowl in the image provided, where is the oven located with respect to the bowl? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),94910,oven,relativelocation_506.png,images/relativelocation_506.png
1054,000000002157_relative_location.jpg,"Considering the relative positions of the wine glass (annotated by the red box) and the cake in the image provided, where is the wine glass (annotated by the red box) located with respect to the cake?",Relative location,"Considering the relative positions of the wine glass (annotated by the red box) and the cake in the image provided, where is the wine glass (annotated by the red box) located with respect to the cake? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),1367,wine glass,relativelocation_507.png,images/relativelocation_507.png
1055,/coco/val2017/000000039956.jpg,"Considering the relative positions of the bed and the chair in the image provided, where is the bed located with respect to the chair?",Relative location,"Considering the relative positions of the bed and the chair in the image provided, where is the bed located with respect to the chair? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),36507,bed,relativelocation_508.png,images/relativelocation_508.png
1056,000000183391_relative_location.jpg,"Considering the relative positions of the chair (annotated by the red box) and the tennis racket in the image provided, where is the chair (annotated by the red box) located with respect to the tennis racket?",Relative location,"Considering the relative positions of the chair (annotated by the red box) and the tennis racket in the image provided, where is the chair (annotated by the red box) located with respect to the tennis racket? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),916,chair,relativelocation_509.png,images/relativelocation_509.png
1057,/coco/val2017/000000482917.jpg,"Considering the relative positions of the person and the tv in the image provided, where is the person located with respect to the tv?",Relative location,"Considering the relative positions of the person and the tv in the image provided, where is the person located with respect to the tv? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),35085,person,relativelocation_51.png,images/relativelocation_51.png
1059,000000451879_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the sports ball in the image provided, where is the person (annotated by the red box) located with respect to the sports ball?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the sports ball in the image provided, where is the person (annotated by the red box) located with respect to the sports ball? Select from the following choices.
(A) above
(B) below","['above', 'below']",(B),52856,person,relativelocation_511.png,images/relativelocation_511.png
1060,000000279145_relative_location.jpg,"Considering the relative positions of the potted plant (annotated by the red box) and the cat in the image provided, where is the potted plant (annotated by the red box) located with respect to the cat?",Relative location,"Considering the relative positions of the potted plant (annotated by the red box) and the cat in the image provided, where is the potted plant (annotated by the red box) located with respect to the cat? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),2428,potted plant,relativelocation_512.png,images/relativelocation_512.png
1063,000000474293_relative_location.jpg,"Considering the relative positions of the teddy bear (annotated by the red box) and the person in the image provided, where is the teddy bear (annotated by the red box) located with respect to the person?",Relative location,"Considering the relative positions of the teddy bear (annotated by the red box) and the person in the image provided, where is the teddy bear (annotated by the red box) located with respect to the person? Select from the following choices.
(A) left
(B) right","['left', 'right']",(A),427,teddy bear,relativelocation_515.png,images/relativelocation_515.png
1065,000000097679_relative_location.jpg,"Considering the relative positions of the car (annotated by the red box) and the snowboard in the image provided, where is the car (annotated by the red box) located with respect to the snowboard?",Relative location,"Considering the relative positions of the car (annotated by the red box) and the snowboard in the image provided, where is the car (annotated by the red box) located with respect to the snowboard? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),21653,car,relativelocation_517.png,images/relativelocation_517.png
